1519960000000;82;840;0
1519963132293;71;940;735,87
1519963133201;71;860;736,81
1519963134000;71;840;737,67
1519963134909;70;790;738,51
1519963135700;70;960;739,3
1519963136800;70;1170;740,26
1519963137614;70;720;741,43
1519963138416;71;730;742,15
1519963139105;72;790;742,88
1519963139914;73;750;743,67
1519963140620;74;750;744,42
1519963141323;74;750;745,17
1519963142119;75;730;745,92
1519963142825;76;730;746,65
1519963143620;76;760;747,38
1519963144626;77;800;748,14
1519963145549;76;970;748,94
1519963146439;75;920;749,91
1519963147342;75;920;750,83
1519963148148;74;860;751,75
1519963148944;74;820;752,61
1519963149734;73;830;753,43
1519963150643;73;800;754,26
1519963151452;73;850;755,06
1519963152252;73;810;755,91
1519963153045;73;770;756,72
1519963153744;73;810;757,49
1519963154648;73;760;758,3
1519963155448;73;850;759,06
1519963156242;73;790;759,91
1519963156955;74;820;760,7
1519963158661;74;1600;761,52
1519963159460;74;790;763,12
1519963160264;74;800;763,91
1519963161091;74;810;764,71
1519963161868;74;840;765,52
1519963162766;74;810;766,36
1519963163571;74;830;767,17
1519963164479;73;850;768
1519963165341;73;840;768,85
1519963166178;73;840;769,69
1519963166975;72;860;770,53
1519963167779;72;830;771,39
1519963168584;72;830;772,22
1519963169391;72;820;773,05
1519963170194;72;810;773,87
1519963170991;73;790;774,68
1519963171789;73;780;775,47
1519963172587;73;810;776,25
1519963173389;73;800;777,06
1519963174192;73;770;777,86
1519963174991;73;830;778,63
1519963175940;73;820;779,46
1519963176702;73;830;780,28
1519963177510;73;830;781,11
1519963178300;73;830;781,94
1519963179106;73;780;782,77
1519963179824;74;770;783,55
1519963180610;74;750;784,32
1519963181310;74;730;785,07
1519963182111;75;770;785,8
1519963182904;75;780;786,57
1519963183729;75;820;787,35
1519963184623;75;800;788,17
1519963185516;75;870;788,97
1519963186413;74;890;789,84
1519963187335;74;880;790,73
1519963188119;74;880;791,61
1519963188924;73;840;792,49
1519963189727;73;810;793,33
1519963190691;73;790;794,14
1519963191338;73;780;794,93
1519963192138;73;800;795,71
1519963192938;73;800;796,51
1519963193735;73;820;797,31
1519963194628;73;840;798,13
1519963195459;73;850;798,97
1519963196340;73;850;799,82
1519963197140;73;850;800,67
1519963197945;72;830;801,52
1519963198751;72;820;802,35
1519963199553;72;790;803,17
1519963200352;72;800;803,96
1519963201163;73;780;804,76
1519963201961;73;810;805,54
1519963202762;73;770;806,35
1519963203459;74;780;807,12
1519963204262;74;760;807,9
1519963205396;74;780;808,66
1519963205873;75;790;809,44
1519963206666;75;780;810,23
1519963207372;75;780;811,01
1519963208189;75;780;811,79
1519963208885;76;760;812,57
1519963209702;76;750;813,33
1519963210371;76;720;814,08
1519963210985;77;690;814,8
1519963211690;77;640;815,49
1519963212381;78;700;816,13
1519963213183;78;720;816,83
1519963213984;79;760;817,55
1519963214996;78;830;818,31
1519963216089;78;1030;819,14
1519963217092;77;1040;820,17
1519963218097;77;1010;821,21
1519963219113;76;1000;822,22
1519963220203;75;970;823,22
1519963220895;74;920;824,19
1519963221802;72;890;825,11
1519963222594;68;890;826
1519963223511;67;880;826,89
1519963224401;67;860;827,77
1519963225222;67;860;828,63
1519963226112;67;860;829,49
1519963226908;67;860;830,35
1519963227719;68;810;831,21
1519963228609;68;820;832,02
1519963229516;69;860;832,84
1519963230428;69;900;833,7
1519963231227;69;880;834,6
1519963232121;69;880;835,48
1519963232926;69;860;836,36
1519963233725;69;820;837,22
1519963234521;69;800;838,04
1519963235334;70;800;838,84
1519963236128;70;790;839,64
1519963236925;71;780;840,43
1519963237733;71;850;841,21
1519963238535;71;800;842,06
1519963239242;72;790;842,86
1519963240242;72;690;843,65
1519963241542;72;920;844,34
1519963242339;73;1360;845,26
1519963243153;73;780;846,62
1519963243848;73;790;847,4
1519963244653;74;750;848,19
1519963245462;74;810;848,94
1519963246259;74;810;849,75
1519963247160;75;820;850,56
1519963248053;74;850;851,38
1519963248871;74;860;852,23
1519963249783;74;830;853,09
1519963250461;73;790;853,92
1519963251259;73;800;854,71
1519963252073;73;820;855,51
1519963252875;73;820;856,33
1519963253788;73;810;857,15
1519963254592;73;820;857,96
1519963255485;73;860;858,78
1519963256289;73;840;859,64
1519963257187;73;850;860,48
1519963257983;72;850;861,33
1519963258776;72;840;862,18
1519963259682;72;830;863,02
1519963260487;72;840;863,85
1519963261290;72;820;864,69
1519963262004;72;820;865,51
1519963262891;72;720;866,33
1519963263809;72;920;867,05
1519963264704;72;820;867,97
1519963265595;72;890;868,79
1519963266512;71;920;869,68
1519963267402;71;920;870,6
1519963268202;70;860;871,52
1519963269011;70;850;872,38
1519963269831;70;790;873,23
1519963270613;71;790;874,02
1519963271507;71;800;874,81
1519963272420;71;870;875,61
1519963273315;71;890;876,48
1519963274227;71;970;877,37
1519963275130;70;900;878,34
1519963276519;71;1300;879,24
1519963278336;71;1550;880,54
1519963279028;71;1230;882,09
1519963280456;73;1150;883,32
1519963281230;74;980;884,47
1519963282095;75;750;885,45
1519963282655;76;730;886,2
1519963283547;77;720;886,93
1519963284441;77;910;887,65
1519963285343;76;920;888,56
1519963286351;75;880;889,48
1519963287249;74;920;890,36
1519963288154;73;900;891,28
1519963288956;73;920;892,18
1519963289749;71;820;893,1
1519963290654;69;830;893,92
1519963291477;69;830;894,75
1519963292260;69;850;895,58
1519963293157;69;830;896,43
1519963293964;70;840;897,26
1519963294873;70;860;898,1
1519963295766;70;870;898,96
1519963296926;70;840;899,83
1519963297385;70;850;900,67
1519963298181;70;800;901,52
1519963298969;70;820;902,32
1519963299884;71;810;903,14
1519963300773;71;890;903,95
1519963301670;71;900;904,84
1519963302578;70;900;905,74
1519963303493;70;870;906,64
1519963304481;69;880;907,51
1519963305085;69;980;908,39
1519963306180;69;720;909,37
1519963306985;69;1160;910,09
1519963308193;69;910;911,25
1519963309187;68;920;912,16
1519963309901;68;1040;913,08
1519963310701;68;710;914,12
1519963311493;69;770;914,83
1519963312406;69;800;915,6
1519963313298;70;880;916,4
1519963314049;69;940;917,28
1519963315215;69;670;918,22
1519963316015;69;1210;918,89
1519963316806;68;830;920,1
1519963317611;68;790;920,93
1519963318321;69;770;921,72
1519963319116;70;780;922,49
1519963320024;70;800;923,27
1519963320829;70;840;924,07
1519963321758;71;860;924,91
1519963322720;70;900;925,77
1519963323621;70;930;926,67
1519963324533;70;910;927,6
1519963325455;69;880;928,51
1519963326236;69;890;929,39
1519963327133;69;850;930,28
1519963327949;69;870;931,13
1519963328856;69;850;932
1519963329749;69;860;932,85
1519963330648;69;910;933,71
1519963331542;68;940;934,62
1519963332442;68;910;935,56
1519963333342;68;890;936,47
1519963334160;67;850;937,36
1519963334856;68;770;938,21
1519963335677;69;790;938,98
1519963336580;69;800;939,77
1519963337559;69;850;940,57
1519963338466;69;960;941,42
1519963339467;69;960;942,38
1519963340367;68;980;943,34
1519963341266;68;950;944,32
1519963342169;67;890;945,27
1519963342974;67;840;946,16
1519963344067;68;790;947
1519963344578;68;790;947,79
1519963345477;69;830;948,58
1519963346283;69;870;949,41
1519963347280;69;870;950,28
1519963347995;69;910;951,15
1519963348882;69;810;952,06
1519963349679;69;880;952,87
1519963350484;70;810;953,75
1519963351292;70;800;954,56
1519963352216;70;820;955,36
1519963353090;70;850;956,18
1519963353988;71;900;957,03
1519963354887;70;890;957,93
1519963355815;70;910;958,82
1519963356695;70;920;959,73
1519963357611;69;880;960,65
1519963358850;70;1300;961,53
1519963360108;70;720;962,83
1519963361027;70;1400;963,55
1519963361919;69;870;964,95
1519963362810;69;860;965,82
1519963363631;69;920;966,68
1519963364411;69;790;967,6
1519963365327;69;860;968,39
1519963366119;70;840;969,25
1519963367023;70;850;970,09
1519963367829;70;840;970,94
1519963368626;70;840;971,78
1519963369625;70;830;972,62
1519963370336;70;970;973,45
1519963371133;71;680;974,42
1519963372441;71;790;975,1
1519963373638;71;1150;975,89
1519963374234;71;1350;977,04
1519963375559;70;1060;978,39
1519963377145;71;1400;979,45
1519963378669;71;1020;980,85
1519963379346;71;1560;981,87
1519963380044;71;750;983,43
1519963380848;72;690;984,18
1519963381559;72;740;984,87
1519963382455;73;670;985,61
1519963383662;72;970;986,28
1519963384255;72;1130;987,25
1519963385063;73;660;988,38
1519963385858;73;820;989,04
1519963386664;74;760;989,86
1519963387360;75;790;990,62
1519963388162;76;730;991,41
1519963389065;76;810;992,14
1519963390068;75;890;992,95
1519963391115;75;960;993,84
1519963391775;75;840;994,8
1519963392669;74;890;995,64
1519963393369;73;860;996,53
1519963394277;73;790;997,39
1519963395075;73;800;998,18
1519963395984;73;830;998,98
1519963396909;73;950;999,81
1519963397981;73;1230;1000,76
1519963398905;73;730;1001,99
1519963399790;73;930;1002,72
1519963400485;73;860;1003,65
1519963401390;73;800;1004,51
1519963402410;72;830;1005,31
1519963403005;72;820;1006,14
1519963403706;73;810;1006,96
1519963405304;72;590;1007,77
1519963406102;72;1640;1008,36
1519963406902;73;810;1010
1519963408102;73;810;1010,81
1519963408610;72;860;1011,62
1519963409532;72;860;1012,48
1519963410310;72;920;1013,34
1519963411716;72;1560;1014,26
1519963412534;73;680;1015,82
1519963413211;74;710;1016,5
1519963414213;74;750;1017,21
1519963415423;74;1000;1017,96
1519963416429;74;1500;1018,96
1519963417429;74;690;1020,46
1519963418428;74;970;1021,15
1519963419425;72;1020;1022,12
1519963420433;72;980;1023,14
1519963421333;71;850;1024,12
1519963422141;71;1050;1024,97
1519963422932;70;820;1026,02
1519963423733;70;790;1026,84
1519963424542;71;790;1027,63
1519963425344;71;810;1028,42
1519963426337;71;840;1029,23
1519963427253;71;920;1030,07
1519963428152;71;920;1030,99
1519963429054;70;890;1031,91
1519963429974;70;910;1032,8
1519963430855;69;920;1033,71
1519963431746;69;930;1034,63
1519963432790;68;910;1035,56
1519963433946;68;920;1036,47
1519963434461;67;880;1037,39
1519963435364;67;850;1038,27
1519963436170;67;860;1039,12
1519963436868;68;860;1039,98
1519963438274;67;1100;1040,84
1519963439184;67;1010;1041,94
1519963439778;67;850;1042,95
1519963440681;68;640;1043,8
1519963441481;68;860;1044,44
1519963442404;69;750;1045,3
1519963443284;69;990;1046,05
1519963444085;69;860;1047,04
1519963445783;71;1260;1047,9
1519963446590;70;1240;1049,16
1519963447491;70;840;1050,4
1519963448291;70;850;1051,24
1519963449197;70;880;1052,09
1519963450096;70;840;1052,97
1519963451019;70;890;1053,81
1519963451796;69;910;1054,7
1519963452812;69;790;1055,61
1519963453609;69;980;1056,4
1519963454506;69;860;1057,38
1519963455308;69;870;1058,24
1519963456221;69;750;1059,11
1519963457112;69;800;1059,86
1519963458018;69;1030;1060,66
1519963458820;69;910;1061,69
1519963459821;69;890;1062,6
1519963460639;69;830;1063,49
1519963461519;69;980;1064,32
1519963462620;69;860;1065,3
1519963463425;68;1080;1066,16
1519963464293;68;710;1067,24
1519963465832;69;1290;1067,95
1519963466540;68;900;1069,24
1519963467330;68;1030;1070,14
1519963468129;69;760;1071,17
1519963468934;70;780;1071,93
1519963469738;71;800;1072,71
1519963470637;71;830;1073,51
1519963471535;71;860;1074,34
1519963472453;71;900;1075,2
1519963473246;71;880;1076,1
1519963474248;70;870;1076,98
1519963475145;70;930;1077,85
1519963476048;70;900;1078,78
1519963477062;69;970;1079,68
1519963478054;68;1000;1080,65
1519963479854;67;1900;1081,65
1519963480755;67;880;1083,55
1519963481663;67;910;1084,43
1519963482561;66;890;1085,34
1519963483472;66;880;1086,23
1519963484677;66;950;1087,11
1519963485476;66;1170;1088,06
1519963486369;67;800;1089,23
1519963487374;67;950;1090,03
1519963488168;67;910;1090,98
1519963489073;67;870;1091,89
1519963489880;67;850;1092,76
1519963490675;68;810;1093,61
1519963491578;68;820;1094,42
1519963492384;69;880;1095,24
1519963493383;69;840;1096,12
1519963494298;69;910;1096,96
1519963495094;69;940;1097,87
1519963495989;69;850;1098,81
1519963496896;68;850;1099,66
1519963497497;68;900;1100,51
1519963498594;68;650;1101,41
1519963499396;68;1090;1102,06
1519963500108;69;770;1103,15
1519963500917;69;750;1103,92
1519963501601;70;730;1104,67
1519963502416;70;720;1105,4
1519963503121;71;770;1106,12
1519963504010;71;790;1106,89
1519963505010;71;870;1107,68
1519963505921;71;930;1108,55
1519963506710;70;980;1109,48
1519963507333;70;730;1110,46
1519963508025;70;650;1111,19
1519963509334;69;1080;1111,84
1519963510133;69;930;1112,92
1519963511031;70;810;1113,85
1519963512176;70;850;1114,66
1519963512930;69;930;1115,51
1519963513828;69;950;1116,44
1519963514739;69;920;1117,39
1519963515737;68;930;1118,31
1519963516916;68;950;1119,24
1519963517559;67;910;1120,19
1519963518348;67;890;1121,1
1519963519140;67;840;1121,99
1519963519840;68;760;1122,83
1519963520636;68;750;1123,59
1519963521459;69;780;1124,34
1519963522448;69;830;1125,12
1519963523448;69;980;1125,95
1519963524466;69;980;1126,93
1519963525363;68;970;1127,91
1519963526250;68;920;1128,88
1519963527053;67;890;1129,8
1519963527958;67;860;1130,69
1519963528671;68;830;1131,55
1519963529465;68;790;1132,38
1519963530373;69;800;1133,17
1519963531281;69;850;1133,97
1519963532165;70;900;1134,82
1519963533067;69;900;1135,72
1519963533871;70;870;1136,62
1519963534781;70;920;1137,49
1519963535470;70;790;1138,41
1519963536268;70;760;1139,2
1519963536985;71;740;1139,96
1519963537787;71;760;1140,7
1519963538474;72;760;1141,46
1519963539280;72;750;1142,22
1519963539990;73;730;1142,97
1519963540686;73;720;1143,7
1519963541393;74;690;1144,42
1519963542101;75;700;1145,11
1519963542997;76;750;1145,81
1519963543889;75;560;1146,56
1519963544689;75;1150;1147,12
1519963545596;74;910;1148,27
1519963546725;73;860;1149,18
1519963547605;72;970;1150,04
1519963548498;71;1000;1151,01
1519963549497;70;940;1152,01
1519963550809;70;1260;1152,95
1519963551909;70;910;1154,21
1519963552609;69;1190;1155,12
1519963553309;70;710;1156,31
1519963554113;71;680;1157,02
1519963555114;72;820;1157,7
1519963556219;71;1040;1158,52
1519963557316;71;1110;1159,56
1519963558436;70;1080;1160,67
1519963559435;69;1040;1161,75
1519963560323;69;1010;1162,79
1519963561475;68;950;1163,8
1519963562236;66;930;1164,75
1519963563033;66;900;1165,68
1519963563939;66;870;1166,58
1519963564849;66;870;1167,45
1519963565734;66;890;1168,32
1519963566646;66;900;1169,21
1519963567535;67;900;1170,11
1519963568434;67;910;1171,01
1519963569451;66;950;1171,92
1519963570354;66;920;1172,87
1519963571151;66;910;1173,79
1519963572052;66;860;1174,7
1519963572851;66;830;1175,56
1519963573751;67;860;1176,39
1519963574663;67;880;1177,25
1519963575550;67;890;1178,13
1519963576839;67;940;1179,02
1519963577369;67;910;1179,96
1519963578259;67;870;1180,87
1519963579965;68;880;1181,74
1519963580765;68;1740;1182,62
1519963581564;68;810;1184,36
1519963582574;68;650;1185,17
1519963583276;68;1060;1185,82
1519963584082;68;780;1186,88
1519963584882;69;740;1187,66
1519963585705;69;800;1188,4
1519963586508;70;810;1189,2
1519963587290;70;830;1190,01
1519963588086;71;820;1190,84
1519963588886;71;810;1191,66
1519963589790;72;790;1192,47
1519963590506;72;760;1193,26
1519963592105;72;1220;1194,02
1519963593100;71;1180;1195,24
1519963593904;71;990;1196,42
1519963594700;70;840;1197,41
1519963595601;71;820;1198,25
1519963596303;70;810;1199,07
1519963597254;71;780;1199,88
1519963598009;71;830;1200,66
1519963598908;71;890;1201,49
1519963599810;72;760;1202,38
1519963600621;71;1010;1203,14
1519963601418;71;830;1204,15
1519963602218;71;780;1204,98
1519963602925;72;770;1205,76
1519963603735;72;740;1206,53
1519963604421;73;730;1207,27
1519963605225;73;730;1208
1519963606028;74;760;1208,73
1519963606932;74;840;1209,49
1519963607832;74;900;1210,33
1519963608831;73;940;1211,23
1519963609739;72;920;1212,17
1519963610638;72;930;1213,09
1519963611825;71;910;1214,02
1519963612339;70;890;1214,93
1519963613140;70;810;1215,82
1519963613947;71;790;1216,63
1519963614803;71;770;1217,42
1519963615645;71;820;1218,19
1519963616649;71;910;1219,01
1519963617569;71;960;1219,92
1519963618455;70;930;1220,88
1519963619368;70;930;1221,81
1519963620158;69;750;1222,74
1519963620960;69;980;1223,49
1519963621764;69;790;1224,47
1519963622564;70;770;1225,26
1519963623364;71;760;1226,03
1519963624167;71;860;1226,79
1519963625068;71;840;1227,65
1519963625971;71;890;1228,49
1519963626972;70;910;1229,38
1519963627774;70;920;1230,29
1519963628580;70;820;1231,21
1519963629375;70;830;1232,03
1519963630277;70;810;1232,86
1519963631078;70;820;1233,67
1519963631888;70;820;1234,49
1519963632785;71;830;1235,31
1519963633595;71;860;1236,14
1519963634485;71;840;1237
1519963635198;71;850;1237,84
1519963636381;71;790;1238,69
1519963636688;72;790;1239,48
1519963637781;72;590;1240,27
1519963638698;72;1100;1240,86
1519963639498;72;670;1241,96
1519963640403;71;1110;1242,63
1519963641201;71;840;1243,74
1519963642102;70;900;1244,58
1519963643018;70;880;1245,48
1519963643805;69;870;1246,36
1519963644891;69;830;1247,23
1519963645508;70;820;1248,06
1519963646311;70;820;1248,88
1519963647220;70;860;1249,7
1519963648223;70;890;1250,56
1519963649118;70;940;1251,45
1519963650121;69;970;1252,39
1519963651136;68;950;1253,36
1519963651924;68;970;1254,31
1519963652828;68;890;1255,28
1519963653632;68;810;1256,17
1519963654428;68;840;1256,98
1519963655133;68;790;1257,82
1519963656046;69;770;1258,61
1519963656931;69;850;1259,38
1519963657868;69;870;1260,23
1519963658647;70;870;1261,1
1519963659706;70;900;1261,97
1519963660440;69;900;1262,87
1519963661346;69;870;1263,77
1519963662246;69;870;1264,64
1519963663050;68;860;1265,51
1519963663753;69;840;1266,37
1519963664549;69;740;1267,21
1519963665258;70;770;1267,95
1519963666059;70;740;1268,72
1519963666863;71;730;1269,46
1519963667658;71;810;1270,19
1519963668555;71;870;1271
1519963669559;71;900;1271,87
1519963670460;70;930;1272,77
1519963671370;70;900;1273,7
1519963672165;69;900;1274,6
1519963673068;69;870;1275,5
1519963673953;69;830;1276,37
1519963674669;69;810;1277,2
1519963675571;69;820;1278,01
1519963676373;70;850;1278,83
1519963677278;70;870;1279,68
1519963678278;70;880;1280,55
1519963679123;69;970;1281,43
1519963679781;69;870;1282,4
1519963681595;69;1180;1283,27
1519963682485;69;1330;1284,45
1519963683490;69;810;1285,78
1519963684797;69;1540;1286,59
1519963686150;69;1240;1288,13
1519963686698;69;750;1289,37
1519963687499;70;690;1290,12
1519963688298;71;840;1290,81
1519963689124;71;830;1291,65
1519963690433;72;1150;1292,48
1519963690953;72;610;1293,63
1519963692508;72;1320;1294,24
1519963693716;73;1050;1295,56
1519963694410;75;1200;1296,61
1519963695214;75;750;1297,81
1519963696118;76;790;1298,56
1519963697028;75;900;1299,35
1519963697922;74;900;1300,25
1519963698839;73;910;1301,15
1519963699523;72;850;1302,06
1519963700342;72;770;1302,91
1519963701131;72;780;1303,68
1519963702289;73;810;1304,46
1519963702838;72;750;1305,27
1519963704445;73;940;1306,02
1519963705245;73;1600;1306,96
1519963706049;73;780;1308,56
1519963706749;74;760;1309,34
1519963707467;75;690;1310,1
1519963708165;75;740;1310,79
1519963708954;75;760;1311,53
1519963709761;76;760;1312,29
1519963710561;76;780;1313,05
1519963711477;76;780;1313,83
1519963712363;76;870;1314,61
1519963713361;75;990;1315,48
1519963714275;75;960;1316,47
1519963715068;75;910;1317,43
1519963715973;74;840;1318,34
1519963716571;73;810;1319,18
1519963717373;74;680;1319,99
1519963718074;75;750;1320,67
1519963718876;76;750;1321,42
1519963719677;77;760;1322,17
1519963720608;77;800;1322,93
1519963721390;76;860;1323,73
1519963722286;75;850;1324,59
1519963723085;75;840;1325,44
1519963723885;74;850;1326,28
1519963724687;74;820;1327,13
1519963725942;74;800;1327,95
1519963726216;74;820;1328,75
1519963726891;73;660;1329,57
1519963727793;74;680;1330,23
1519963728695;74;830;1330,91
1519963729400;74;960;1331,74
1519963730299;75;780;1332,7
1519963731100;74;800;1333,48
1519963732003;74;830;1334,28
1519963732807;74;870;1335,11
1519963733727;73;830;1335,98
1519963734516;73;840;1336,81
1519963735408;73;880;1337,65
1519963736214;72;880;1338,53
1519963737013;72;820;1339,41
1519963737714;72;770;1340,23
1519963738516;72;770;1341
1519963739315;73;780;1341,77
1519963740121;73;790;1342,55
1519963740922;73;800;1343,34
1519963741621;74;770;1344,14
1519963742423;74;770;1344,91
1519963743235;74;770;1345,68
1519963744029;75;790;1346,45
1519963745062;75;840;1347,24
1519963745931;74;930;1348,08
1519963746931;74;950;1349,01
1519963747906;73;930;1349,96
1519963748634;73;890;1350,89
1519963749478;72;820;1351,78
1519963750238;72;870;1352,6
1519963750945;73;730;1353,47
1519963751742;73;750;1354,2
1519963752545;74;770;1354,95
1519963753476;74;830;1355,72
1519963754348;74;880;1356,55
1519963755252;73;890;1357,43
1519963756150;73;890;1358,32
1519963756962;72;890;1359,21
1519963758090;72;870;1360,1
1519963758715;71;830;1360,97
1519963759460;71;830;1361,8
1519963760259;71;810;1362,63
1519963761170;71;820;1363,44
1519963761865;71;810;1364,26
1519963764076;72;1300;1365,07
1519963764466;73;1430;1366,37
1519963765579;73;590;1367,8
1519963766293;73;1150;1368,39
1519963766976;74;680;1369,54
1519963767676;75;700;1370,22
1519963768375;76;740;1370,92
1519963769178;77;670;1371,66
1519963769882;78;770;1372,33
1519963770590;79;710;1373,1
1519963771385;80;760;1373,81
1519963772093;80;750;1374,57
1519963772889;80;760;1375,32
1519963773594;80;720;1376,08
1519963774330;80;710;1376,8
1519963774989;80;720;1377,51
1519963775695;81;710;1378,23
1519963776293;81;680;1378,94
1519963777018;82;660;1379,62
1519963777696;82;660;1380,28
1519963778836;83;690;1380,94
1519963779597;82;950;1381,63
1519963780608;82;980;1382,58
1519963781602;82;1020;1383,56
1519963782603;82;930;1384,58
1519963783413;82;980;1385,51
1519963784208;81;870;1386,49
1519963785017;80;820;1387,36
1519963785711;79;780;1388,18
1519963786411;79;710;1388,96
1519963787113;80;700;1389,67
1519963788545;79;990;1390,37
1519963789224;79;1040;1391,36
1519963790020;79;750;1392,4
1519963790820;79;780;1393,15
1519963791550;79;800;1393,93
1519963792325;79;720;1394,73
1519963793051;79;750;1395,45
1519963793724;79;700;1396,2
1519963795239;80;1160;1396,9
1519963796033;80;910;1398,06
1519963797658;80;940;1398,97
1519963798751;81;1210;1399,91
1519963799448;80;1310;1401,12
1519963800047;79;940;1402,43
1519963800743;80;570;1403,37
1519963801349;80;680;1403,94
1519963802043;82;650;1404,62
1519963803055;82;1020;1405,27
1519963804267;82;940;1406,29
1519963804774;83;690;1407,23
1519963805552;83;700;1407,92
1519963806460;81;800;1408,62
1519963807363;81;880;1409,42
1519963808163;81;890;1410,3
1519963808965;81;640;1411,19
1519963809761;80;1040;1411,83
1519963810562;79;790;1412,87
1519963811270;79;740;1413,66
1519963811963;79;710;1414,4
1519963812664;79;690;1415,11
1519963813865;80;750;1415,8
1519963814870;80;1170;1416,55
1519963815772;80;1000;1417,72
1519963816771;79;880;1418,72
1519963817672;78;990;1419,6
1519963818500;78;950;1420,59
1519963819084;77;800;1421,54
1519963820378;76;1070;1422,34
1519963821179;77;790;1423,41
1519963821953;76;850;1424,2
1519963822900;76;740;1425,05
1519963823786;73;860;1425,79
1519963824786;73;960;1426,65
1519963825691;73;810;1427,61
1519963826401;73;1100;1428,42
1519963827090;74;710;1429,52
1519963827896;74;730;1430,23
1519963828595;75;760;1430,96
1519963829395;76;760;1431,72
1519963830298;76;780;1432,48
1519963831101;76;820;1433,26
1519963831700;76;860;1434,08
1519963832812;77;570;1434,94
1519963833304;76;780;1435,51
1519963834613;76;1410;1436,29
1519963835522;76;710;1437,7
1519963836256;76;840;1438,41
1519963837011;75;790;1439,25
1519963837840;75;770;1440,04
1519963838716;75;810;1440,81
1519963839517;74;860;1441,62
1519963840320;74;830;1442,48
1519963841021;74;780;1443,31
1519963841724;75;750;1444,09
1519963842463;75;720;1444,84
1519963843227;76;720;1445,56
1519963844136;76;750;1446,28
1519963845030;76;850;1447,03
1519963846031;75;920;1447,88
1519963846934;75;970;1448,8
1519963847933;75;990;1449,77
1519963848836;74;950;1450,76
1519963849637;74;880;1451,71
1519963850439;73;840;1452,59
1519963851592;73;810;1453,43
1519963852045;72;810;1454,24
1519963852845;73;770;1455,05
1519963853651;73;810;1455,82
1519963854558;73;830;1456,63
1519963855349;73;870;1457,46
1519963856150;73;830;1458,33
1519963856754;73;810;1459,16
1519963857856;73;970;1459,97
1519963858559;73;570;1460,94
1519963859356;73;880;1461,51
1519963860359;74;750;1462,39
1519963861059;74;980;1463,14
1519963862433;74;1030;1464,12
1519963863366;75;1260;1465,15
1519963864166;76;750;1466,41
